Id,Price
4567,164620.2503755539
5925,121070.82481018496
960,149094.27240664267
3848,101228.42681994135
746,181550.63346846646
868,344970.24391729117
672,102449.5093680531
2471,208242.9647866643
4510,114524.3275845067
8354,255374.68957832735
6393,185935.6897363849
13270,218765.3931516812
5250,293828.83055158245
16751,175024.18381312443
11404,136696.0417144355
10588,354046.2923244815
14925,188770.3738579444
6791,217534.86527117412
16097,191015.07064715683
16428,361467.8682371829
6945,345681.794211109
3190,186687.14320398736
15709,446382.6453781256
13155,176207.92465120048
7675,192326.1439272446
14686,242989.28550448027
609,150129.0328527134
11155,175047.09864933632
10869,201471.87349455673
15742,182498.32624415462
9245,201233.98624134454
3340,172559.87439365964
2359,288696.4286066396
8070,196710.05008503
13707,130046.04755330294
16079,283797.4826875177
15937,280314.42581275775
14090,182529.77534037372
9008,217553.3351067275
16384,174613.32019552024
11657,228286.4328269005
13151,157460.82686700785
8990,171333.49607484724
11857,179096.91329639926
1565,148108.08582650044
8174,98800.60347167368
9247,229664.02789681152
10478,212982.78934141897
15509,148836.71357245842
8306,229592.2404902122
6642,186904.02458620342
7472,224841.41258028417
15989,131217.2402078797
13682,128015.68875770629
163,261869.0161942588
7076,190954.3177395541
7478,333309.10567517654
3029,190556.12146880562
1814,144906.97524905135
10057,127799.2716431253
15100,191975.3469233552
12694,224920.74380456467
6291,187625.89567117166
12603,186847.1548331256
3218,230479.97426171182
13456,124705.00340006762
10170,242987.84777176275
4530,139218.4438119718
13329,165535.37343590966
4820,145078.589235395
10896,173017.06955911656
13416,121491.32158485042
2701,199297.2625178723
11265,337557.3666295983
9189,250113.51629392727
1858,192977.98164459193
14536,241805.49632834375
6199,274876.08800969657
14730,151952.37478436035
7510,245060.16961514577
15505,157854.82999043047
7446,181608.30330482067
14016,205411.811892186
14113,111337.47494472952
8721,304065.11277415534
6193,304215.897554706
5717,174351.96996268939
5427,307007.5021610577
9520,510294.5211191191
6869,100205.9541489151
1658,160986.35676382057
6639,205254.89310473055
6283,193155.51177198422
6257,124388.88671854963
15235,193203.32098834123
902,220166.9042864147
8932,198839.12875257683
16469,354063.61712507316
2825,274544.27514862304
6450,428609.2973123881
11366,180757.89673008805
3801,364679.96260594064
11385,186526.6443524374
1079,198999.2189050392
3202,251780.18226173735
676,211120.10229874853
6185,263948.83290239825
7730,163165.382428408
2573,178965.80371907493
10978,201973.36485655908
10962,261692.76065325187
8870,186096.33341454167
8496,181047.8711622329
5517,178259.74308586362
927,189858.353597615
13675,201854.4707265664
1499,217806.07241138598
15536,343470.94002467446
8602,300329.2941397848
12137,438159.61287645623
9865,257624.4984277248
16353,289803.21489750163
15908,211565.1461144886
3944,180299.30283187126
10359,200793.54149979778
15158,220883.62822787656
3259,220955.84637242244
7220,313499.8190775395
13843,209069.170747971
16736,185660.24631776725
702,254473.984900949
16401,131249.94398633917
12134,180481.84765359623
6918,226433.82645337816
11792,128374.46328674028
3798,91996.80046945837
10395,131311.16892533292
11099,134380.87103829655
7090,192890.75798793344
11260,188074.17746394308
9647,220012.09514772007
2903,375064.2697505456
2071,184534.8183811847
8604,173093.67741772585
9346,217371.35476593324
3945,201877.02679642072
3420,150944.8557823944
10842,124625.564124662
725,152024.54216335155
13931,190192.83485824827
16330,238341.05687030096
9066,409150.0364544104
3326,303750.2705821494
1556,267864.8300262432
6579,103241.2654203864
13877,148134.8220907533
9857,324086.3528263084
7302,260092.06220123722
5684,188024.69308021152
6513,228359.59650832988
11342,112986.14289764194
16561,232961.3686239271
6885,177096.8024177301
9308,184162.52928553877
2559,179544.14421637903
6648,176725.45339404303
15260,166307.31319480372
5113,189477.34029513045
16492,195391.70780319057
12034,282678.24523037806
7248,225013.1945268471
2171,208248.9382298067
10594,164011.6839288607
13241,223746.98363463616
7032,142587.80295151204
4884,165847.17685633147
903,212822.909289614
162,171682.77950330632
6566,245090.99254410743
8249,138264.33801327337
13106,160069.50818026232
256,125568.68658585979
7976,168549.4158245489
8575,166040.19768558673
7591,280203.0587622371
3204,185331.40269931656
15804,183812.83937558858
1525,322798.9793751139
9038,203779.96943635243
13628,197624.352683919
10016,189720.00842133898
10208,221963.60513454938
2008,187007.83650777483
13029,205551.2355670731
5099,127011.4562879713
9923,297101.7806723275
9461,138306.16003563127
11086,175202.08970136504
15057,304185.90957853757
10689,174741.6429115543
2053,216399.14396625664
16630,179298.71395444314
4985,164694.6402759762
13881,237816.44736026938
13225,198091.76031820534
5779,69383.58203728197
10262,185419.23321327928
10762,224011.1726128592
9513,194083.90767852386
11128,171957.9544231649
2074,300249.0679988741
933,217017.86167819984
2780,181155.09665299547
6594,116384.26110762553
15394,256960.5931145791
14863,136847.21075706772
6698,204151.89436959205
1611,259630.93524813827
174,187902.3620475687
5160,180943.2944335621
3295,350718.04009360843
4559,399507.23519042897
8254,168939.78776846186
10228,99642.69254853681
13924,132006.07876895517
15341,239222.26166073277
4353,178938.90991261307
4334,73892.18808194008
1872,152025.04003528424
7823,185957.6221914498
310,155233.19250851095
3704,250963.39247730965
11615,327440.3538390001
6605,197575.12131109883
3381,185621.65792562536
2143,141923.85738680657
3191,238266.44000320634
13980,126990.12976516447
15613,163594.4186801985
10943,341645.9841374687
9654,113948.18838186692
16053,491300.35703351494
14931,226043.94295706038
8299,214864.5222351144
2147,158491.1915412563
11567,336136.98825707217
5905,130257.68555760954
11160,109319.78384830445
8275,150007.67687622472
16398,254967.76674072834
11229,176035.0011741993
10309,155663.20203105733
7340,259323.94336380772
7653,167404.3383063998
272,209513.42256089716
9831,214632.3096685424
5016,129228.43359927261
5968,67936.4551997431
796,254434.72713379227
12123,120837.542365344
16629,184954.21898327614
2637,170250.01579429948
6194,224262.83039101076
6216,379350.33689875714
14346,177314.50248306466
6428,135191.48686678254
2891,228613.39662865465
84,187489.68940155054
9260,212954.18910120416
15250,137099.24949001003
2348,188857.87756567277
10427,280395.74338136264
13230,255348.92589414626
1691,193915.00842195505
8803,124384.79753960267
5464,187639.43747145822
10559,111580.85702227124
16787,315658.4628895003
4278,155334.95755023725
6183,167883.51137463332
12775,150646.04360197525
10104,181391.35362525418
13663,187241.58047739338
9404,264735.41576559225
14724,216787.30152681662
10040,176146.80652947293
4646,192560.09674654057
4754,154046.31324508076
3310,218503.52619117202
2003,183168.37468732812
7312,216784.63188932568
10921,249042.0182097978
13419,291119.7697133174
10105,163395.28055662
2196,465106.37840162736
12659,241354.3919458755
4380,269452.0655740447
10847,149048.24736479507
10805,281770.4822129082
8709,95422.00887016903
8319,183250.84361280125
2215,177726.77562767328
7000,202397.0396924941
7701,103533.06497442437
9678,190389.53974642005
14026,196435.26032671973
7971,160737.99615083443
13734,153831.07518927442
16483,199892.3146500493
6150,210969.06043368913
2931,277731.4099582293
5418,184918.46445596556
1662,526843.915163897
2441,232457.09604671193
669,133954.9111008661
7734,198283.02183180378
6010,279328.4468589702
266,140563.0341293044
632,134108.26202058673
16221,97930.11274984955
11832,171428.02052419103
5035,111198.16439861633
37,120587.82655570345
6168,180303.53658601944
11757,174538.82217201023
8086,125120.15088700163
6529,218730.9119265972
15121,197694.14853422053
13904,143101.07508358566
3711,170327.42487501737
16563,116998.38121420915
14494,175161.69936102896
3006,221270.69438491494
15299,136224.55711646623
92,276626.9178658519
8066,178416.9512278097
16071,207067.8554216464
10662,138486.55846002122
3883,227958.47758456142
5511,123549.23321287025
2821,263480.759176811
9570,199258.7503174091
4326,243296.0762391874
9251,235523.88157971948
9031,206848.469456239
12689,149457.1064669963
16380,249965.6147786582
1053,250701.41559253458
4568,171079.9800145586
16140,110365.62889445294
14356,434146.16305639443
8466,180703.51687744836
15652,148370.4971314486
3285,121286.81045367045
3198,158832.11247023736
14088,454791.4598275811
2268,117047.57405033943
15472,206642.11605593647
1203,206213.9985533198
7157,331839.5875755554
6886,213441.86473797858
5083,251603.21395355902
7467,117413.17163246163
14068,197015.37639946849
2080,167807.40736883486
10865,156629.72712493862
13516,187346.86962821317
14150,212537.56435896287
7609,124826.68225739847
2144,417065.79080108495
10357,196543.57725839916
2396,232277.31337594322
1526,292812.74952399
10890,255499.14815014234
8638,445830.6602799605
6050,253198.42100083546
7639,102312.0720893082
10544,195337.17455141537
9577,237661.37768252642
13195,211242.33243248655
3484,209588.1122325451
16668,412738.562295604
7171,181300.74532710522
8547,212807.02026122183
12735,218146.6912519652
9093,189605.35183916346
15323,302309.29442525364
14897,136090.02676310332
5135,130319.39030672816
5327,216830.74745975758
13133,260867.71552045125
1676,305609.04758741526
16296,291411.28505037597
1095,151941.82626310154
12528,153176.8988404802
7348,276718.0931237664
11663,163613.5797856651
1803,207343.9802638024
1510,237682.87194871245
16045,187465.54753747713
2900,145790.5632048042
3236,173554.69139034
1318,186842.92300558096
14948,222359.8343756558
7840,286786.6238827638
15325,174995.94877922928
8700,167932.77488612497
15706,190826.19130742137
14449,145606.8462963557
16117,187029.91128572455
4529,184414.49151526781
11199,200642.62788447872
4052,395248.4564826823
821,206298.7545882802
68,230286.39627337732
554,107418.1930388872
452,180248.82952020166
11394,316673.0610375366
11393,180240.73744120667
9535,159315.86428093194
4024,190948.91246281267
10069,208945.0697564315
12007,153922.27505889835
12368,441978.40121469786
1259,379001.78759206773
1124,303699.6471333514
3707,186692.2684559301
8767,170710.54533653436
1919,174577.22845335954
16741,154456.04492604552
6664,281668.01605809777
5688,395912.85540295625
7799,158650.83229037447
14843,355958.79689906846
7532,150713.5375583789
8133,160382.70420675253
6264,322575.4998384634
4125,165699.996271503
2410,166921.45924357508
13607,205288.60789092781
1716,290783.48131510883
1370,143072.07392485155
2273,417060.3744294985
15298,322840.0881646965
4284,244956.25437983125
12303,145285.92072465044
7808,129002.9377308166
2203,147086.6733707342
7237,132574.8307111326
15864,166747.17163277528
2844,125586.39154580137
5729,169282.9673593206
11812,416102.26599410234
1779,147277.85726490238
6442,142632.9394427188
6160,221542.23363628087
8266,200220.31996453996
9903,157696.54224889836
2867,136836.42039663438
6998,175864.8510615076
13932,169701.93592004458
12587,175737.8149511332
3611,254333.94783351396
2646,294201.1243469659
1890,161247.10238094284
860,256349.08801371555
14187,208393.3716963058
12569,280769.24772881466
1276,92809.9712524458
12025,230714.9856272928
4890,303151.6013237505
14410,341919.6465984151
10352,291772.37910747825
11407,188705.3032809532
10384,169074.92070364833
7622,249266.4191330321
12578,162710.54275600193
15820,173414.3004772261
563,205066.23541840998
15226,164114.79540427602
6396,211516.12416377565
6247,144408.15845173137
3339,159208.84472140035
10975,307474.9760360499
7475,116930.44391665963
11129,224568.6003036748
3051,263538.16905733384
10232,227256.55421060848
14106,187624.15823918825
5502,226417.66449535644
4558,74517.6907125276
4181,143992.23677227978
8426,125059.6894207996
6611,160798.45663756016
14641,147977.5955499104
15539,265694.97604362015
13119,133644.39500545792
11716,183424.39172152168
7316,249628.31988410134
7791,111847.65334633512
13034,329163.6098791151
1068,259447.052134584
4060,174995.53163672923
10172,213449.20809501133
2591,179982.0964341188
12494,309072.4292009828
7828,349854.02270721353
15284,169770.75411423144
7947,174633.98433641496
16335,223665.14329412836
10234,344403.493195786
2797,245778.9358990907
5341,233852.59421921536
3059,236824.60969270254
1559,71132.44891657669
15320,300726.30294702935
10284,358769.0167756433
4134,214216.5823399409
4481,205776.91690569263
7222,171235.7058324037
4062,236556.226908665
2192,227409.98840996943
9637,185877.9202773914
16236,172242.1292972732
4272,160891.78916124746
9406,284237.99053374096
14309,225980.10215312784
1946,312878.56670078257
16235,234969.3079062272
7146,159394.61887196195
16784,234849.73645000905
349,329010.50271203334
6251,171142.05551013612
5128,362632.0512074847
11718,180670.43516313343
16721,87414.23834995672
12517,212800.57261752407
15961,187994.97601379297
9428,148217.7890611078
14541,149804.74144759262
10168,112913.82450880206
11270,172320.53793180652
13210,196665.67115844335
11518,166784.22141567888
12612,154499.4472345187
16352,128066.23252766677
9935,138006.80310490326
15521,302435.79072608915
11482,189913.68665112855
11443,175246.93006693464
9459,222234.38846089318
9218,167332.72924687975
854,142668.89135124593
5619,132536.7471419705
9208,181943.85313014142
4391,137716.9013549127
15207,163436.01983519478
7183,182991.8402269171
16442,214917.3144534272
7936,78857.3164840024
10606,348542.6650420887
4979,165482.4312843501
4854,305139.8081030504
16476,128502.39772272618
10516,164028.34058553982
16261,284359.608928378
90,350769.946487296
5433,177075.2401763487
14338,138333.48606143787
13487,205065.2066873343
8211,509566.5092918684
170,165108.0422065143
14051,102702.07534955266
10686,208271.4035071689
7595,304253.1217439577
6777,362214.91700228944
14661,167553.7593261646
13991,307401.4182772067
16795,170511.40477886604
2740,130941.91700227742
7368,367513.6827794451
2413,241561.32936469515
1852,484367.05906930915
15200,383866.35374526633
8467,310155.4443440351
16379,253427.24285686668
3375,172818.0601038112
5945,454157.44757720653
2641,169442.39147222965
2837,320187.14841076767
3498,194519.06208055103
10876,148826.0348129167
1285,224674.54768303543
9285,244187.8871536502
4015,338084.99571952317
2526,187975.39858524431
7814,199197.8281537458
7117,281751.9431891327
12359,114722.59561318468
3303,266087.0704355374
13874,175845.40266285243
5484,192210.0933887845
15067,156032.5013747175
12639,220048.66640693054
3388,232430.8912108349
4256,202829.7263570767
15738,207258.9392357612
14049,152307.64769501885
15780,179825.36764226755
9564,173585.45745687708
11910,203147.87566692234
11315,198268.47579840547
1733,154057.32010394832
3910,346668.77624067967
7552,466871.78823739634
254,190512.79544273147
5222,209433.6275448889
8314,229619.75813799765
16743,248424.63950969206
10335,103645.62032644992
8226,282833.11894462246
12254,236486.6568560843
13152,206137.67785265183
15020,203122.48066298623
16349,226683.51785845004
11924,159086.96225146373
12543,192367.32520772674
14114,226027.42274983472
12318,247142.9122738598
15383,184062.44158087595
6679,207474.136787818
635,185195.04596985664
15993,265562.50639152987
11375,185858.41565740018
11216,178457.19266563206
15401,231445.08686977276
11301,140031.348766579
13804,273982.5327421464
10839,194385.96270501695
1588,357359.7719464772
3596,195174.4225077302
5816,160852.0063733044
8099,144872.63946027745
6551,184895.80455046837
14075,524501.3670948717
13431,197125.36367551464
9481,321801.02451623604
5295,155932.01308554152
15859,373119.5763483669
10634,333860.8917477527
444,230223.18498804155
11686,238605.1264022619
1213,210291.5788017774
13970,135134.79025828213
6849,444259.45249571814
9911,231282.69117637468
5649,147656.3698699185
7184,287117.9256227504
5877,279810.28129045194
1655,436718.17530900904
15301,210991.48318444614
12389,244863.93991324215
5241,285879.28837543546
7048,154276.2686821276
10574,117093.10299219824
8593,165726.31357315567
4752,167762.8337376397
14663,172042.34326203883
10994,210116.8028977083
87,65687.668423316
5132,127376.62724091219
6372,421024.0058093803
7411,299642.60399497976
3319,251019.43789725992
9355,120033.10995530502
5139,245981.87977549213
56,295017.9464727319
3249,175247.2175492742
5047,86812.65945203375
13238,344680.0575753961
2190,249966.58081678275
15599,175710.5737132826
6542,160032.75375202842
1968,200497.43542165967
5630,172372.6092412258
9157,208976.20074868208
789,173739.73079178284
1413,266524.47021984286
12514,255037.63277511665
13459,141902.9858458101
1345,238829.1283573373
4034,204581.54687712193
15169,147017.79062046617
6770,249308.55476085108
3334,176670.58610159502
12998,163307.49708377995
15870,238134.30784327927
1871,159582.54486104922
5770,173269.95087693364
13196,112365.69109000784
7633,218528.64183237305
10699,211062.2041757867
15470,194372.86872329205
1903,536723.6538955565
13860,211712.28189360973
7649,175094.5896781328
11043,209713.60185085694
2922,221010.13033949435
7538,460491.9381940599
9477,111141.28606922759
117,499476.85000628507
1457,243786.46172367616
7082,171555.50464077533
3053,259223.06238642917
12522,110356.05671745483
5744,567321.6799429505
13566,344519.11729294213
1464,147096.9980968124
3852,127380.62848425425
9557,245135.53669857804
14719,461455.3633009866
13978,133513.8914626115
3286,158753.76535923046
13019,378022.2747836125
1421,131088.55436768167
13502,171810.92232951772
14811,121428.18893671407
9297,341648.6759415002
7749,483814.5517915516
16555,141078.9231339103
14576,185642.7538384454
12766,171177.28380391627
4679,125015.42551709134
10033,197402.58142392946
11231,258436.9536694783
15112,157198.77462033334
10617,186233.38197177468
2175,168500.86891625373
16502,460901.71025010943
10106,199209.52173101276
12561,147928.53611810724
15907,305963.8738035364
8069,123922.5402511205
8316,124080.87165723735
12343,246876.6677839599
12092,168491.87241165614
1527,157901.89477993446
10010,212387.64366658445
655,95294.28613066606
10549,143484.38961229438
3248,112034.37484367049
13499,323824.9989012093
14959,201879.5929351806
6070,160322.6931794345
11360,264040.08402499
12102,209424.6443962366
11870,315632.8144273907
3713,113782.91720196193
3230,142211.19640066952
7742,221761.43379162703
15092,361823.76166903286
8728,293515.7881704214
3386,156244.61655118156
9409,149754.43305220653
16545,256429.3559839131
3127,168782.38221943396
11344,173209.4861543235
2112,205337.65684738892
7310,215241.61929868904
6313,200817.72908453838
3681,405638.48496652476
5114,314060.0727007182
270,157545.31806035672
14350,187845.28603418375
12223,369184.2824248795
1066,181664.24736810767
16116,431232.795188337
11410,534101.517208794
4088,155479.5687347185
5956,145325.74983912724
14669,144240.3136480348
13871,126893.20341511305
4126,234144.30885625727
12114,209356.96394347464
16607,165287.2188949342
4266,223000.59909622135
13518,207749.78110186083
11856,297563.6553842256
3885,246921.79544341168
8891,161935.34310458304
4964,168323.11893838085
7696,157889.93751381082
6894,121650.07102224162
9766,176445.25949175598
4800,161326.03343423328
2840,193027.27142686248
4743,167803.79759264964
13562,496157.62694565277
8301,202557.17628417024
5405,181295.46451613255
1535,166211.28841526242
9073,124401.30422685605
1698,365543.4906590434
12262,245134.23065980463
6794,181348.0447633526
12701,195786.6524473332
8432,174972.94193781464
13540,133910.08872895426
8629,154695.47963936234
1440,177474.89238034168
8596,200226.61286589317
9575,276613.7773010503
14976,109541.78130010705
3149,226687.65972656122
5157,159214.73771665708
10748,178825.18471567598
9719,390828.184251916
6376,189323.82513072618
9733,175407.71689136003
4749,185669.49649780354
4994,437236.72281044093
538,220267.85512157556
5512,141778.2529933424
9778,151232.08424948913
9761,148093.2826653253
3174,406808.9173153718
13429,189270.98168941904
10467,77390.41283075802
14129,192415.73130245786
13608,195213.0790571409
11106,154453.596706627
12048,165206.72477779325
1054,358516.491989353
3582,252857.7062690941
1566,151496.89826142834
11529,142377.13915220782
11859,157274.12355750083
10582,149041.97342519392
14907,495253.57526349364
14039,160301.13596831818
10489,153880.89694981618
3331,322152.493561937
10153,243397.27072657805
5271,153465.20922623877
11871,403296.3044561376
776,128089.38449638915
3994,124257.17267865929
9433,77781.46366916221
14275,135521.54747777007
8030,254821.83028409883
8169,270120.01105042925
8053,191537.40974449198
4822,208751.4607966969
13197,215156.08432436635
13634,267552.7852177643
8951,154149.2744567347
12176,215119.91863757564
15471,137696.69122221123
14962,155804.5322607051
12512,118689.75522176838
8697,458034.1635985045
7095,219704.0819068761
13639,206475.9102595065
16660,168551.13848079712
5848,143241.92930784432
5386,189554.0316690029
10880,301475.2680417069
3954,174362.6293421763
13426,228983.65721926585
5966,218162.24852658258
16315,277164.85043518886
7455,190766.4391601228
11071,225959.64274215308
14740,222485.0920766179
16087,179070.45617272725
8931,235134.352275382
15289,163981.48627953258
16089,256460.663140869
12128,183738.7469745361
4724,218174.24526764426
8585,211341.24948305922
7188,233155.1209093933
5423,159972.98719713552
10488,194300.8861775292
5980,220847.33245695144
8376,245184.58956929043
12397,147052.64607923082
16496,212710.2672155483
4891,226802.9263744002
9710,141928.90566734166
6339,176283.82279972357
244,212714.8188683183
5002,249482.22851104895
5358,165307.76428016459
7636,153645.32102710835
9361,316015.76912521734
3601,119243.53585517075
15755,148404.01773191447
172,181238.6078145695
3037,328666.51411095355
577,248042.55435875576
3607,190833.94919914997
2515,105189.38656499225
10413,160424.02645451116
10511,225267.32675108552
4637,453288.83088357706
12736,288286.1484673879
9534,248582.61401679146
11641,162589.86269049
10419,259154.58122165242
15313,235607.00222865015
14915,196569.12288750624
12409,353129.40150310326
9405,128630.09245526764
14066,219279.48618231484
14108,181617.52734684633
11931,236827.80455729947
11464,332495.05521848344
926,143042.68506714946
11190,216145.85114903894
10260,182032.29211335606
12712,190076.94200322597
1234,213040.33370973627
11608,105180.52763550817
3776,245269.69157107934
4881,203038.34911383755
10266,170944.51483421773
3262,235525.3380032376
3576,382453.80327224627
16604,486188.74935449124
8041,237663.90218575788
10691,238456.9455482855
8357,174999.44552395397
11661,141350.92787026634
4453,232390.66381897154
15936,213336.23333002385
8463,276863.77525533875
15770,249410.34772518423
466,173069.6112247705
14965,89628.32566996437
11227,175956.38102906826
9894,273925.43277227884
11746,190012.4429381765
4118,147500.094177949
756,337318.99564657913
15589,192911.30541136692
109,350815.6789330707
5778,209141.75774520513
1731,99589.66461240615
3450,143986.59106610948
2961,171631.70595961984
222,181688.88882415654
11454,355441.8907476014
7339,186206.79882680706
12096,100397.38322431374
14074,198357.32245214935
4058,424349.19850615435
6603,252976.53247789285
3289,121991.98434277215
16681,266754.96208314726
8200,324958.2957758246
3343,191311.17732041082
7802,182150.72166086937
2082,347170.1368751031
217,252970.09688109884
1720,178947.55826854147
7224,247991.7173433807
6176,134722.1367153734
12571,271512.801424517
16666,323421.38907177077
8908,191742.33233212103
6914,166276.38177146
5428,183198.4932060123
381,181231.45981812355
3991,197032.89443452607
16365,307702.64404869825
1046,192431.82132134118
391,148428.7902616788
9212,331649.0581460161
3022,190552.73135197916
9961,104143.84063967489
6764,341909.77790907084
7720,183426.0842169107
4809,205173.64214522814
8877,307022.4994350381
7817,180647.68597403544
10614,107633.33724327279
5553,252778.8766532074
16488,131145.4015270623
11002,165082.3670282486
13592,339411.1530023312
15050,236377.3211092493
13553,251850.28656187752
9041,200412.58519959528
5461,445702.21462366544
16274,426551.52297280834
2138,148075.97166907068
6245,158827.51634584193
8245,164691.7649101889
6491,216101.6769131969
13218,185945.92365424248
13101,98463.78727817506
10462,142988.1420617737
4079,174761.64447328288
1506,455509.41185892496
14107,124273.66082653392
12215,281196.83764875657
11576,354145.74604020634
10567,229782.65382094166
12713,218029.75243749341
1468,447140.38505615643
2549,266885.81509636715
4172,236788.06234026907
12380,239001.30101458295
3513,98885.83500553748
8165,272174.6207469969
1127,205684.55767415927
14601,421177.8758544777
15526,288054.7902071751
986,279188.55524751137
14968,211817.91641032844
9348,176717.7407908849
6317,272420.4382493148
7497,91428.52869246347
5079,336044.0881525592
528,178164.372305007
10964,150089.46786431933
5812,321680.85504915647
11022,188457.23945980822
16251,134919.4689519754
5863,114918.38204835197
8664,207299.5704720304
5396,196705.7684776393
6917,233800.4798212779
12776,125666.00860452978
473,239804.66533016873
13333,227646.24217393034
13023,170691.58230421878
7357,206860.50342644117
10955,465344.9418442427
11914,357710.2979837094
12535,154559.55356700532
11205,163428.2915263634
13209,184849.6824719273
16119,374006.5468828452
2174,242104.57641137988
4834,204469.15133829424
10151,180746.1969501106
5584,200234.2066513527
6672,219889.16757337746
12858,300922.50172459066
5106,154634.2742442814
8884,174092.79995682865
13766,175045.6215115064
12556,121532.61195506748
12910,219639.60781724507
6258,123973.07082019275
7100,253491.84261171377
1793,184714.2496887695
3335,181239.07559858623
12835,188131.8078459337
10591,157451.82193867996
15707,262052.3986233108
16389,167178.90770691464
7440,369117.1634255933
6293,181726.44050355087
3937,199065.0086235546
16527,177343.10950026137
5102,232012.62460612936
10734,320095.0321590033
7986,156633.09929061853
6495,110273.52519114841
9571,243776.21121038083
5131,215300.12493804505
10761,379886.75598232215
143,410195.80536255555
13829,172753.69234600235
13662,237010.02012282447
1771,152145.8475255777
5448,204507.3348152227
8594,156464.43769621785
12038,268203.3161086294
16471,170347.82191380468
16764,144702.77784776478
1282,172003.2142563884
15101,256372.514169744
9473,136751.39865898463
2324,356788.7371880014
14448,228341.67655851398
6000,71716.76629479203
2077,143700.21915961013
12960,230641.54790536806
15837,210172.90541662305
8805,248739.851915978
9987,233554.3284251631
1580,317963.62284647283
11089,126307.31856057706
10926,219649.17439771717
12773,441287.41775865015
6490,284472.75833440985
10858,129038.60744894887
2831,122206.40148648284
16326,140852.85256237007
371,187240.88071709132
8852,189490.7826133835
6713,315152.8632497769
4230,181400.631262878
3639,218503.52619117202
3642,189731.32594958553
5149,194546.1100427412
2861,193324.50164121191
13300,101164.54663434369
2807,316679.26064039976
5919,107914.1444332065
12716,527328.3546192008
4271,228331.09248356556
16055,248113.19806774575
3747,256255.01481654213
5857,257722.3942176595
6884,348423.493912103
16027,262338.0745246997
3512,321633.21826889337
5181,164047.26651509508
16732,267434.44812093314
1908,175191.94152771455
12082,169156.62904285867
7286,145090.90305932428
8216,136871.58155046898
6929,319250.2041109993
3950,345328.6317112714
12479,179748.76461535762
877,135064.32438142734
1366,186867.72237705768
384,140416.170082402
5767,220037.96573281565
6910,155582.69971893018
187,189001.71357715453
10164,309674.1756897785
8603,236895.0281304469
15834,218217.79022648925
3078,124970.42951838285
3479,250054.16406527587
6671,224648.2913336194
6078,165951.56728210684
16271,122277.35024136651
16191,152667.48992913417
11544,172167.82498320955
7781,157178.21698638506
14918,284497.09987879544
6238,191196.88430195456
12989,206913.5300538702
11907,236998.51531201115
9696,149180.27095520846
14084,341312.52211527934
3895,156325.90048858436
4367,190212.3557723093
8453,65650.65597619824
7638,354407.53333858715
8373,242651.24606851413
4674,187975.39858524431
15787,153134.93483415555
5903,270943.2361984469
13679,211509.1072892988
9018,307962.14591028425
15823,288023.3135179225
13289,145367.59924441672
9896,188108.54165645206
14436,189987.65809479996
5547,216662.66275118807
4048,422148.26249468344
16579,202913.10754302883
8550,220260.94114844932
9385,294723.2690517833
5242,151612.38498272086
31,228377.30767285608
6144,297516.4049744688
3990,194666.86328132343
2523,93147.00976158181
12608,270308.72369597846
7234,174581.82066218325
15264,202181.54427255038
9623,202783.0236881943
3161,327035.10971546074
7425,105196.47703649903
13021,270833.76806128334
4044,149236.54319085676
15411,236947.21464897663
979,296947.5734082561
5514,234373.08230192575
4817,166112.6659614158
2115,187790.72462681198
10571,303691.5864386032
8992,214780.8284974857
15546,181919.76714045356
